date,store,item,sales
2017-04-19,6,27,17
2017-04-19,8,45,116
2017-04-20,1,44,20
2017-04-20,5,29,62
2017-04-20,2,11,116
2017-04-20,4,32,43
2017-04-20,8,47,24
2017-04-20,1,17,33
2017-04-21,4,18,137
2017-04-21,1,14,70
2017-04-21,5,3,30
2017-04-22,6,47,21
2017-04-22,9,26,60
2017-04-22,10,35,104
2017-04-22,6,28,85
2017-04-22,6,25,84
2017-04-22,10,28,110
2017-04-23,10,50,90
2017-04-23,9,21,70
2017-04-23,6,49,37
2017-04-24,2,40,29
2017-04-24,9,10,85
2017-04-24,9,15,91
2017-04-24,5,49,17
2017-04-24,2,43,56
2017-04-24,7,19,22
2017-04-24,4,32,45
2017-04-24,3,8,85
2017-04-24,9,42,29
2017-04-25,7,16,17
2017-04-25,3,18,88
2017-04-25,10,4,29
2017-04-25,9,38,86
2017-04-26,3,13,111
2017-04-26,1,47,19
2017-04-26,1,10,81
2017-04-27,9,28,96
2017-04-27,8,29,100
2017-04-27,6,28,84
2017-04-27,8,9,54
2017-04-27,10,17,32
2017-04-27,3,8,113
2017-04-27,1,41,27
2017-04-27,4,6,72
2017-04-27,4,44,42
2017-04-28,9,32,67
2017-04-28,9,36,105
2017-04-28,6,46,60
2017-04-28,5,4,18
2017-04-29,1,1,32
2017-04-29,4,48,83
2017-04-29,5,17,36
2017-04-29,1,48,73
2017-04-29,6,27,21
2017-04-30,1,28,88
2017-04-30,5,38,98
2017-04-30,2,9,90
2017-04-30,4,14,92
2017-04-30,8,12,109
2017-04-30,4,17,44
2017-05-01,5,7,55
2017-05-01,1,50,44
2017-05-01,7,40,21
2017-05-02,8,16,41
2017-05-02,3,20,66
2017-05-02,1,45,89
2017-05-02,8,22,127
2017-05-02,3,17,53
2017-05-02,2,29,97
2017-05-02,2,34,54
2017-05-02,9,7,91
2017-05-03,6,40,16
2017-05-03,6,28,78
2017-05-03,5,7,44
2017-05-03,10,17,41
2017-05-03,6,37,29
2017-05-03,1,15,101
2017-05-03,3,12,89
2017-05-03,9,2,83
2017-05-04,4,40,31
2017-05-04,4,31,76
2017-05-04,7,7,56
2017-05-04,9,2,65
2017-05-04,6,14,63
2017-05-04,6,19,40
2017-05-04,7,42,29
2017-05-04,7,34,25
2017-05-05,2,49,53
2017-05-05,3,33,115
2017-05-05,4,50,100
2017-05-05,6,14,66
2017-05-05,6,23,32
2017-05-05,4,28,130
2017-05-05,10,45,123
2017-05-06,5,31,70
2017-05-06,5,25,89
2017-05-06,3,41,41
2017-05-06,3,10,106
2017-05-06,7,23,33
2017-05-07,3,24,113
2017-05-07,1,31,68
2017-05-07,7,34,29
2017-05-07,9,48,100
2017-05-07,10,39,64
2017-05-08,7,47,12
2017-05-08,9,45,85
2017-05-08,9,25,87
2017-05-08,9,33,74
2017-05-09,9,1,25
2017-05-09,3,8,106
2017-05-09,10,11,110
2017-05-09,9,47,25
2017-05-09,10,15,115
2017-05-09,4,32,62
2017-05-10,4,2,62
2017-05-10,2,21,63
2017-05-10,5,39,33
2017-05-10,4,30,47
2017-05-11,8,20,81
2017-05-11,3,11,103
2017-05-11,10,46,90
2017-05-11,2,26,77
2017-05-11,4,39,55
2017-05-11,2,6,83
2017-05-11,3,23,40
2017-05-11,8,36,122
2017-05-12,8,32,73
2017-05-12,6,39,30
2017-05-12,1,49,35
2017-05-12,5,49,24
2017-05-12,2,17,58
2017-05-12,3,20,80
2017-05-12,10,8,108
2017-05-12,1,26,61
2017-05-12,4,50,86
2017-05-13,10,13,133
2017-05-13,1,6,90
2017-05-13,4,28,132
2017-05-13,2,20,72
2017-05-14,1,15,111
2017-05-14,1,30,61
2017-05-14,5,25,96
2017-05-14,2,16,54
2017-05-15,2,23,36
2017-05-15,2,2,78
2017-05-15,4,27,21
2017-05-15,5,12,47
2017-05-15,10,35,61
2017-05-15,6,32,40
2017-05-15,7,24,53
2017-05-15,2,33,101
2017-05-15,7,28,69
2017-05-15,9,2,61
2017-05-15,7,14,41
2017-05-15,10,6,62
2017-05-16,3,42,66
2017-05-16,10,11,100
2017-05-16,9,23,34
2017-05-16,5,25,79
2017-05-16,2,31,96
2017-05-16,7,35,53
2017-05-16,9,8,109
2017-05-16,5,5,16
2017-05-17,9,4,26
2017-05-17,2,45,135
2017-05-17,3,4,29
2017-05-17,4,4,30
2017-05-17,3,42,44
2017-05-17,6,14,61
2017-05-17,7,44,20
2017-05-17,9,34,29
2017-05-18,10,18,129
2017-05-18,7,7,51
2017-05-18,7,27,22
2017-05-18,10,29,84
2017-05-18,3,6,87
2017-05-18,6,23,22
2017-05-19,10,33,115
2017-05-19,5,11,63
2017-05-19,6,21,34
2017-05-19,6,36,63
2017-05-19,9,27,43
2017-05-20,1,33,100
2017-05-20,8,33,110
2017-05-20,9,19,69
2017-05-20,10,18,134
2017-05-20,9,36,121
2017-05-21,8,48,111
2017-05-21,9,4,39
2017-05-21,4,36,122
2017-05-21,6,19,50
2017-05-21,3,21,89
2017-05-21,8,7,117
2017-05-22,2,8,109
2017-05-22,5,27,27
2017-05-22,6,46,45
2017-05-22,2,7,75
2017-05-22,6,35,44
2017-05-22,1,27,13
2017-05-23,4,43,47
2017-05-23,8,40,43
2017-05-23,1,31,56
2017-05-23,6,24,49
2017-05-23,8,31,85
2017-05-24,3,34,42
2017-05-24,10,1,35
2017-05-24,10,23,44
2017-05-24,2,42,58
2017-05-25,10,27,26
2017-05-25,6,43,61
2017-05-25,9,46,87
2017-05-25,9,7,81
2017-05-26,4,20,69
2017-05-26,2,46,111
2017-05-26,1,15,112
2017-05-26,5,37,36
2017-05-26,1,10,94
2017-05-26,4,27,25
2017-05-27,4,25,104
2017-05-27,3,7,98
2017-05-27,10,20,85
2017-05-27,6,15,108
2017-05-27,2,23,63
2017-05-27,6,34,25
2017-05-28,9,49,44
2017-05-28,10,10,128
2017-05-28,6,27,22
2017-05-28,3,23,62
2017-05-28,9,7,88
2017-05-28,7,16,40
2017-05-29,9,39,56
2017-05-29,5,17,27
2017-05-29,1,31,58
2017-05-29,3,27,26
2017-05-30,8,4,36
2017-05-30,9,46,64
2017-05-30,2,5,31
2017-05-30,7,31,57
2017-05-31,7,10,52
2017-05-31,10,25,90
2017-05-31,7,28,77
2017-05-31,2,47,39
2017-06-01,9,8,114
2017-06-02,9,14,80
2017-06-02,6,43,67
2017-06-02,5,35,64
2017-06-02,3,11,113
2017-06-03,2,37,70
2017-06-03,3,45,141
2017-06-03,7,4,28
2017-06-03,7,47,31
2017-06-03,7,8,84
2017-06-04,2,16,45
2017-06-04,3,18,157
2017-06-04,4,26,82
2017-06-04,7,24,72
2017-06-04,9,1,31
2017-06-04,10,15,163
2017-06-04,4,43,88
2017-06-04,1,48,72
2017-06-04,10,46,113
2017-06-05,1,17,39
2017-06-05,8,11,83
2017-06-05,5,4,16
2017-06-05,2,21,59
2017-06-06,10,50,80
2017-06-06,10,40,46
2017-06-06,1,28,97
2017-06-07,4,12,106
2017-06-07,5,35,57
2017-06-07,2,21,81
2017-06-07,5,24,62
2017-06-08,5,9,58
2017-06-08,5,47,28
2017-06-08,6,45,89
2017-06-08,1,10,86
2017-06-08,4,30,42
2017-06-08,6,49,27
2017-06-08,6,29,86
2017-06-08,7,35,67
2017-06-08,5,46,70
2017-06-08,10,42,53
2017-06-08,3,50,101
2017-06-08,9,27,29
2017-06-09,3,50,103
2017-06-09,10,49,43
2017-06-09,7,34,24
2017-06-09,10,48,75
2017-06-09,6,29,76
2017-06-10,4,21,53
2017-06-10,8,8,158
2017-06-10,9,48,78
2017-06-10,10,40,52
2017-06-11,4,35,98
2017-06-11,1,37,32
2017-06-11,8,13,177
2017-06-11,10,42,74
2017-06-11,1,6,75
2017-06-11,2,49,54
2017-06-11,6,6,89
2017-06-11,5,42,41
2017-06-12,10,5,24
2017-06-12,1,27,17
2017-06-13,9,7,77
2017-06-13,1,17,42
2017-06-13,10,24,77
2017-06-13,6,41,25
2017-06-13,8,30,68
2017-06-13,1,35,77
2017-06-13,4,18,108
2017-06-13,10,28,117
2017-06-13,5,34,26
2017-06-13,6,49,31
2017-06-14,9,18,125
2017-06-14,4,12,96
2017-06-14,5,45,65
2017-06-14,6,15,82
2017-06-14,4,41,29
2017-06-15,5,4,30
2017-06-15,5,11,73
2017-06-15,5,47,15
2017-06-15,10,17,43
2017-06-15,3,30,67
2017-06-16,6,24,69
2017-06-16,8,15,162
2017-06-16,1,36,105
2017-06-16,6,41,28
2017-06-17,3,10,142
2017-06-17,5,32,60
2017-06-17,3,48,92
2017-06-17,2,18,165
2017-06-17,6,19,40
2017-06-17,10,41,47
2017-06-17,1,1,31
2017-06-17,7,7,60
2017-06-18,9,37,56
2017-06-18,7,46,54
2017-06-18,6,39,52
2017-06-19,6,3,32
2017-06-19,3,27,24
2017-06-19,3,49,30
2017-06-19,4,27,29
2017-06-19,3,34,36
2017-06-19,9,30,47
2017-06-19,2,45,123
2017-06-20,4,32,58
2017-06-20,10,34,37
2017-06-20,2,43,78
2017-06-20,9,13,128
2017-06-20,5,5,13
2017-06-20,5,16,27
2017-06-20,8,39,64
2017-06-20,1,10,86
2017-06-21,1,19,44
2017-06-21,2,37,37
2017-06-21,2,47,33
2017-06-21,8,16,34
2017-06-21,7,2,51
2017-06-21,7,44,26
2017-06-21,2,8,128
2017-06-21,1,12,84
2017-06-22,1,22,96
2017-06-22,3,36,131
2017-06-22,4,9,64
2017-06-22,2,13,138
2017-06-23,9,41,35
2017-06-23,8,14,91
2017-06-23,6,16,35
2017-06-23,2,50,120
2017-06-23,1,11,86
2017-06-23,3,37,43
2017-06-23,10,3,59
2017-06-23,9,9,87
2017-06-23,8,47,37
2017-06-24,3,48,98
2017-06-24,1,28,141
2017-06-24,6,19,42
2017-06-24,6,3,42
2017-06-25,2,24,144
2017-06-25,7,32,42
2017-06-25,9,20,79
2017-06-25,6,3,49
2017-06-26,3,1,37
2017-06-26,7,35,48
2017-06-26,7,15,60
2017-06-26,8,29,102
2017-06-26,4,25,86
2017-06-27,7,32,37
2017-06-27,10,14,76
2017-06-27,4,30,72
2017-06-27,3,27,36
2017-06-27,9,38,98
2017-06-27,5,7,68
2017-06-28,6,11,73
2017-06-28,9,7,72
2017-06-28,8,47,26
2017-06-28,1,35,82
2017-06-28,3,29,97
2017-06-28,9,49,37
2017-06-28,10,35,99
2017-06-29,5,13,85
2017-06-29,5,27,22
2017-06-29,6,46,67
2017-06-29,1,4,32
2017-06-29,5,1,26
2017-06-29,4,22,119
2017-06-30,7,17,37
2017-06-30,9,21,50
2017-06-30,1,30,45
2017-06-30,5,40,33
2017-07-01,3,45,163
2017-07-01,10,15,166
2017-07-01,5,30,45
2017-07-01,5,25,101
2017-07-01,2,30,76
2017-07-01,3,14,120
2017-07-01,8,2,121
2017-07-02,9,49,69
2017-07-02,8,25,175
2017-07-02,1,48,90
2017-07-03,4,3,50
2017-07-04,3,6,75
2017-07-04,4,45,105
2017-07-04,10,12,100
2017-07-04,5,31,53
2017-07-04,7,23,32
2017-07-04,9,26,68
2017-07-05,5,1,25
2017-07-05,9,29,92
2017-07-06,5,17,45
2017-07-06,1,22,89
2017-07-06,9,17,37
2017-07-06,4,34,41
2017-07-07,8,49,62
2017-07-07,4,48,100
2017-07-07,8,31,105
2017-07-07,8,9,126
2017-07-07,6,26,53
2017-07-07,5,5,23
2017-07-08,2,41,32
2017-07-08,4,20,69
2017-07-08,10,16,43
2017-07-08,2,30,74
2017-07-09,10,19,85
2017-07-09,2,36,149
2017-07-09,10,28,174
2017-07-09,6,3,54
2017-07-09,4,25,154
2017-07-09,8,35,128
2017-07-09,2,27,55
2017-07-10,8,9,72
2017-07-10,5,48,54
2017-07-10,3,14,78
2017-07-10,4,21,48
2017-07-10,1,46,47
2017-07-10,10,39,46
2017-07-10,9,33,102
2017-07-10,9,14,70
2017-07-11,4,47,23
2017-07-11,1,42,40
2017-07-11,10,42,51
2017-07-11,5,25,85
2017-07-11,7,36,72
2017-07-12,9,35,105
2017-07-12,6,20,58
2017-07-12,9,22,118
2017-07-12,3,42,51
2017-07-12,2,20,67
2017-07-13,8,40,55
2017-07-13,9,22,134
2017-07-13,7,50,67
2017-07-13,8,39,52
2017-07-13,6,48,64
2017-07-13,6,44,30
2017-07-13,2,29,136
2017-07-14,8,1,41
2017-07-14,7,19,38
2017-07-14,7,24,59
2017-07-14,6,50,68
2017-07-14,2,21,65
2017-07-15,1,4,38
2017-07-15,10,35,129
2017-07-15,3,40,66
2017-07-15,10,28,167
2017-07-15,8,38,140
2017-07-15,1,6,95
2017-07-17,2,27,31
2017-07-17,7,4,15
2017-07-17,7,46,48
2017-07-17,6,50,71
2017-07-17,1,23,30
2017-07-18,9,38,99
2017-07-18,2,44,49
2017-07-18,8,23,58
2017-07-18,2,27,42
2017-07-19,3,47,30
2017-07-19,10,44,41
2017-07-19,5,36,86
2017-07-19,2,11,119
2017-07-19,10,34,38
2017-07-19,1,49,32
2017-07-19,8,50,98
2017-07-19,8,24,113
2017-07-19,9,46,72
2017-07-20,5,9,48
2017-07-20,3,23,52
2017-07-20,3,26,73
2017-07-20,7,20,58
2017-07-20,10,48,83
2017-07-21,3,35,113
2017-07-21,7,8,83
2017-07-21,7,5,21
2017-07-21,4,19,71
2017-07-21,1,32,51
2017-07-21,2,44,72
2017-07-21,2,42,49
2017-07-21,2,3,75
2017-07-22,8,45,161
2017-07-22,3,2,89
2017-07-22,4,46,94
2017-07-22,10,42,78
2017-07-22,6,31,78
2017-07-22,8,39,80
2017-07-22,7,27,28
2017-07-22,6,33,91
2017-07-22,5,32,55
2017-07-23,3,33,141
2017-07-23,9,34,48
2017-07-24,8,4,31
2017-07-24,8,31,80
2017-07-25,2,27,44
2017-07-25,9,10,113
2017-07-25,3,6,94
2017-07-25,1,42,40
2017-07-26,4,1,31
2017-07-26,3,26,73
2017-07-26,1,44,42
2017-07-26,8,16,35
2017-07-27,3,6,115
2017-07-27,2,20,97
2017-07-27,3,25,130
2017-07-27,5,27,28
2017-07-28,3,13,168
2017-07-28,7,27,25
2017-07-28,2,50,141
2017-07-28,7,23,32
2017-07-28,8,21,88
2017-07-29,8,47,43
2017-07-29,10,18,175
2017-07-29,2,45,156
2017-07-29,7,6,64
2017-07-29,8,39,74
2017-07-29,5,17,34
2017-07-30,3,26,95
2017-07-30,5,20,65
2017-07-30,5,49,32
2017-07-30,3,50,141
2017-07-30,9,25,132
2017-07-30,10,47,47
2017-07-30,8,50,136
2017-07-30,3,23,54
2017-07-30,8,24,140
2017-07-30,4,12,128
2017-07-30,10,38,160
2017-07-31,7,35,65
2017-07-31,8,44,38
2017-07-31,9,6,73
2017-08-01,3,13,125
2017-08-01,7,17,29
2017-08-01,8,4,34
2017-08-01,6,49,23
2017-08-01,5,40,25
2017-08-02,8,27,38
2017-08-02,7,4,16
2017-08-02,10,19,45
2017-08-02,10,39,60
2017-08-02,10,41,28
2017-08-02,4,39,49
2017-08-02,6,32,44
2017-08-02,5,30,45
2017-08-02,8,42,41
2017-08-03,8,45,122
2017-08-04,3,14,90
2017-08-04,1,35,80
2017-08-04,10,18,126
2017-08-04,2,22,145
2017-08-04,10,16,41
2017-08-05,5,45,75
2017-08-05,1,39,53
2017-08-05,1,41,27
2017-08-05,9,30,72
2017-08-05,3,45,113
2017-08-05,9,20,78
2017-08-06,3,15,159
2017-08-06,1,3,46
2017-08-06,7,21,44
2017-08-06,8,1,37
2017-08-07,7,46,47
2017-08-07,8,17,37
2017-08-07,9,14,51
2017-08-07,1,43,42
2017-08-07,5,1,11
2017-08-08,3,42,53
2017-08-08,6,12,61
2017-08-08,10,28,107
2017-08-08,5,22,62
2017-08-08,3,22,120
2017-08-08,4,50,75
2017-08-08,9,18,106
2017-08-08,1,44,21
2017-08-09,10,5,26
2017-08-09,3,20,59
2017-08-10,6,3,39
2017-08-10,6,46,59
2017-08-10,8,14,96
2017-08-10,1,14,68
2017-08-10,5,23,25
2017-08-11,8,41,44
2017-08-11,5,4,21
2017-08-11,9,50,74
2017-08-11,2,9,91
2017-08-11,6,9,49
2017-08-11,9,16,33
2017-08-11,5,29,66
2017-08-11,6,46,56
2017-08-12,6,4,25
2017-08-12,8,5,22
2017-08-12,2,39,81
2017-08-12,2,43,88
2017-08-12,8,15,143
2017-08-12,8,35,120
2017-08-13,1,13,108
2017-08-13,4,29,115
2017-08-13,5,35,74
2017-08-14,2,2,63
2017-08-14,3,48,52
2017-08-15,8,41,26
2017-08-15,5,28,88
2017-08-15,10,41,36
2017-08-15,2,14,78
2017-08-15,5,9,48
2017-08-16,8,13,131
2017-08-16,4,5,20
2017-08-16,10,43,85
2017-08-16,7,25,64
2017-08-16,10,18,112
2017-08-16,4,17,45
2017-08-17,9,16,36
2017-08-17,3,17,34
2017-08-17,4,15,129
2017-08-18,5,33,85
2017-08-18,4,15,133
2017-08-18,8,24,97
2017-08-18,4,21,61
2017-08-18,9,33,103
2017-08-18,2,22,125
2017-08-19,3,27,53
2017-08-19,2,6,101
2017-08-19,5,3,41
2017-08-20,10,33,139
2017-08-20,8,43,117
2017-08-20,1,11,87
2017-08-20,9,27,29
2017-08-21,4,29,74
2017-08-21,8,34,43
2017-08-22,5,7,52
2017-08-22,9,38,106
2017-08-22,9,44,28
2017-08-22,10,7,77
2017-08-22,1,38,95
2017-08-22,2,1,28
2017-08-23,7,41,26
2017-08-23,8,25,102
2017-08-23,10,29,83
2017-08-23,7,5,15
2017-08-23,5,40,24
2017-08-23,10,44,38
2017-08-23,3,49,39
2017-08-24,7,24,60
2017-08-24,1,28,100
2017-08-24,3,25,127
2017-08-24,1,16,33
2017-08-24,7,18,71
2017-08-24,10,37,42
2017-08-24,7,5,16
2017-08-24,10,31,91
2017-08-25,5,33,66
2017-08-25,10,8,114
2017-08-25,6,24,64
2017-08-25,4,49,41
2017-08-25,9,47,30
2017-08-25,3,45,111
2017-08-25,1,30,46
2017-08-25,9,8,115
2017-08-26,1,49,45
2017-08-26,8,25,144
2017-08-26,8,14,105
2017-08-26,1,47,28
2017-08-26,1,31,92
2017-08-26,1,34,29
2017-08-26,1,39,53
2017-08-27,5,1,25
2017-08-27,9,23,50
2017-08-27,7,48,55
2017-08-27,7,9,62
2017-08-27,1,24,78
2017-08-27,1,38,110
2017-08-27,4,23,39
2017-08-28,6,44,32
2017-08-28,6,5,10
2017-08-28,9,20,46
2017-08-28,8,16,31
2017-08-28,7,27,15
2017-08-28,3,40,25
2017-08-28,3,46,82
2017-08-28,2,11,88
2017-08-28,6,19,42
2017-08-28,3,37,34
2017-08-29,6,11,58
2017-08-29,2,47,42
2017-08-29,2,8,96
2017-08-29,10,39,52
2017-08-30,3,19,58
2017-08-30,8,28,130
2017-08-30,5,50,57
2017-08-30,5,33,70
2017-08-30,9,17,43
2017-08-30,8,15,119
2017-08-30,5,48,36
2017-08-30,1,41,31
2017-08-30,6,50,70
2017-08-31,6,44,32
2017-08-31,3,6,61
2017-08-31,8,7,96
2017-08-31,4,34,35
2017-08-31,9,39,59
2017-08-31,4,10,92
2017-08-31,8,42,48
2017-08-31,1,14,56
2017-08-31,7,3,36
2017-08-31,1,6,69
2017-09-01,9,31,82
2017-09-01,10,36,115
2017-09-01,6,32,36
2017-09-01,9,37,43
2017-09-01,1,28,109
2017-09-02,5,16,24
2017-09-02,2,31,110
2017-09-02,8,40,47
2017-09-02,5,22,75
2017-09-02,2,15,143
2017-09-02,5,11,74
2017-09-03,4,16,35
2017-09-03,3,19,69
2017-09-03,10,7,98
2017-09-03,4,30,54
2017-09-03,9,29,112
2017-09-03,5,18,89
2017-09-03,10,25,115
2017-09-04,4,48,48
2017-09-04,7,12,42
2017-09-04,6,41,13
2017-09-04,10,19,35
2017-09-04,6,49,16
2017-09-04,9,12,83
2017-09-04,7,33,48
2017-09-04,9,36,81
2017-09-05,10,50,81
2017-09-05,7,15,68
2017-09-05,1,15,95
2017-09-05,1,36,80
2017-09-05,3,12,94
2017-09-06,4,29,67
2017-09-06,7,10,63
2017-09-06,5,37,24
2017-09-07,5,6,52
2017-09-07,7,8,64
2017-09-07,1,35,78
2017-09-07,6,29,78
2017-09-07,10,6,79
2017-09-07,2,39,60
2017-09-07,1,18,108
2017-09-07,3,47,18
2017-09-07,8,7,86
2017-09-08,1,21,57
2017-09-08,10,36,128
2017-09-08,4,50,81
2017-09-08,2,5,28
2017-09-09,3,2,101
2017-09-09,2,42,43
2017-09-09,2,36,123
2017-09-09,3,36,111
2017-09-09,6,50,63
2017-09-10,9,1,40
2017-09-10,4,26,79
2017-09-10,10,28,152
2017-09-10,3,41,34
2017-09-10,9,25,130
2017-09-10,1,18,115
2017-09-11,10,10,77
2017-09-11,10,24,72
2017-09-11,4,16,30
2017-09-11,5,14,34
2017-09-11,3,41,24
2017-09-11,6,39,32
2017-09-11,7,11,44
2017-09-11,2,14,67
2017-09-11,9,47,19
2017-09-11,5,37,25
2017-09-11,1,28,85
2017-09-11,2,4,24
2017-09-11,10,46,79
2017-09-12,9,50,73
2017-09-12,8,24,94
2017-09-12,10,3,40
2017-09-12,7,2,56
2017-09-12,3,45,116
2017-09-12,5,36,62
2017-09-12,1,9,48
2017-09-12,8,16,30
2017-09-13,10,3,39
2017-09-13,9,45,104
2017-09-13,9,28,102
2017-09-13,5,21,32
2017-09-14,10,43,72
2017-09-14,7,32,41
2017-09-14,1,42,43
2017-09-14,5,48,45
2017-09-14,8,26,69
2017-09-14,1,50,78
2017-09-15,1,8,87
2017-09-15,3,2,87
2017-09-15,5,31,60
2017-09-16,9,46,84
2017-09-16,10,2,85
2017-09-16,8,41,45
2017-09-16,8,19,73
2017-09-16,3,15,126
2017-09-17,1,25,98
2017-09-17,7,43,51
2017-09-17,7,29,78
2017-09-17,6,47,40
2017-09-17,5,16,29
2017-09-17,2,7,102
2017-09-17,2,29,126
2017-09-18,9,27,30
2017-09-18,8,50,94
2017-09-18,9,28,89
2017-09-18,8,43,64
2017-09-18,2,41,21
2017-09-19,6,22,77
2017-09-19,6,15,68
2017-09-19,8,43,76
2017-09-19,7,31,46
2017-09-20,5,23,21
2017-09-20,2,39,66
2017-09-20,2,4,28
2017-09-20,1,37,34
2017-09-21,7,3,18
2017-09-21,4,19,55
2017-09-21,7,18,88
2017-09-22,6,37,21
2017-09-22,8,20,74
2017-09-22,10,42,60
2017-09-22,7,48,51
2017-09-23,10,23,43
2017-09-23,1,12,96
2017-09-23,1,8,114
2017-09-23,9,32,64
2017-09-23,9,12,113
2017-09-23,1,26,59
2017-09-24,8,40,55
2017-09-24,1,3,47
2017-09-24,7,41,23
2017-09-24,7,4,28
2017-09-25,4,2,58
2017-09-25,6,49,27
2017-09-25,4,44,25
2017-09-25,1,36,59
2017-09-25,10,11,80
2017-09-25,8,9,64
2017-09-25,2,5,14
2017-09-26,3,34,29
2017-09-26,9,38,90
2017-09-26,10,30,47
2017-09-26,8,41,33
2017-09-26,1,27,20
2017-09-26,1,40,27
2017-09-26,5,4,15
2017-09-27,9,11,79
2017-09-27,1,50,63
2017-09-27,4,2,80
2017-09-27,4,45,96
2017-09-27,5,11,65
2017-09-27,8,45,114
2017-09-27,2,17,36
2017-09-27,3,49,28
2017-09-27,9,49,31
2017-09-27,4,39,54
2017-09-27,1,38,93
2017-09-28,5,41,11
2017-09-28,7,11,58
2017-09-28,1,1,23
2017-09-28,4,49,43
2017-09-29,2,17,47
2017-09-29,1,16,24
2017-09-29,9,39,65
2017-09-29,8,16,36
2017-09-29,9,45,117
2017-09-30,1,37,29
2017-09-30,8,18,149
2017-09-30,2,45,142
2017-09-30,9,25,103
2017-09-30,7,22,89
2017-10-01,6,2,73
2017-10-01,7,16,21
2017-10-01,3,36,118
2017-10-01,3,33,105
2017-10-01,10,41,22
2017-10-01,1,47,31
2017-10-01,3,38,135
2017-10-02,2,19,52
2017-10-02,4,22,86
2017-10-02,9,7,55
2017-10-02,4,47,20
2017-10-03,3,9,55
2017-10-03,8,22,116
2017-10-03,8,7,100
2017-10-04,6,9,38
2017-10-04,5,2,49
2017-10-04,9,38,97
2017-10-04,5,30,29
2017-10-05,8,40,42
2017-10-05,8,39,45
2017-10-05,10,48,61
2017-10-05,8,30,53
2017-10-05,3,32,54
2017-10-05,7,48,50
2017-10-06,2,15,117
2017-10-06,1,35,79
2017-10-06,8,2,85
2017-10-06,8,3,41
2017-10-07,1,45,84
2017-10-07,4,21,50
2017-10-08,9,18,115
2017-10-08,6,22,77
2017-10-08,6,19,35
2017-10-08,10,7,97
2017-10-08,9,46,87
2017-10-08,4,39,48
2017-10-09,7,35,33
2017-10-09,2,27,30
2017-10-09,3,12,65
2017-10-09,5,37,25
2017-10-09,5,44,22
2017-10-10,7,22,49
2017-10-10,9,46,59
2017-10-10,9,44,39
2017-10-11,2,18,107
2017-10-11,5,35,53
2017-10-11,8,14,83
2017-10-11,4,24,63
2017-10-11,6,40,23
2017-10-12,2,7,96
2017-10-12,4,41,36
2017-10-12,5,18,78
2017-10-12,8,27,23
2017-10-13,6,49,23
2017-10-13,2,20,65
2017-10-13,2,34,47
2017-10-13,2,28,144
2017-10-13,1,45,78
2017-10-14,7,12,63
2017-10-14,7,50,53
2017-10-14,10,33,83
2017-10-14,9,41,33
2017-10-14,5,1,19
2017-10-15,6,5,17
2017-10-15,7,7,52
2017-10-15,9,15,131
2017-10-15,10,8,117
2017-10-16,4,1,9
2017-10-16,9,32,50
2017-10-16,10,22,84
2017-10-16,6,4,14
2017-10-16,2,9,52
2017-10-16,4,2,49
2017-10-17,9,36,93
2017-10-18,1,10,64
2017-10-18,6,47,14
2017-10-18,8,14,70
2017-10-19,9,1,18
2017-10-19,8,12,96
2017-10-19,5,35,60
2017-10-19,6,18,59
2017-10-19,9,40,27
2017-10-19,6,20,36
2017-10-20,9,16,35
2017-10-20,8,41,32
2017-10-20,9,33,84
2017-10-20,9,14,85
2017-10-20,9,38,108
2017-10-20,7,26,38
2017-10-21,3,5,27
2017-10-21,3,15,117
2017-10-21,1,37,43
2017-10-21,8,9,72
2017-10-21,8,18,127
2017-10-21,10,8,100
2017-10-22,2,50,94
2017-10-22,9,29,105
2017-10-23,5,10,36
2017-10-23,9,3,32
2017-10-23,2,14,68
2017-10-23,3,14,50
2017-10-23,8,22,94
2017-10-23,2,39,53
2017-10-24,6,34,19
2017-10-24,5,34,30
2017-10-24,3,42,49
2017-10-24,6,2,47
2017-10-24,1,34,27
2017-10-24,3,28,127
2017-10-25,2,5,25
2017-10-25,9,29,88
2017-10-25,8,47,22
2017-10-25,1,35,65
2017-10-25,1,5,23
2017-10-25,4,1,22
2017-10-25,8,29,91
2017-10-26,2,42,36
2017-10-26,7,39,32
2017-10-26,6,38,71
2017-10-26,10,12,88
2017-10-26,6,39,38
2017-10-27,3,5,19
2017-10-27,4,44,36
2017-10-27,4,19,50
2017-10-27,3,49,35
2017-10-27,8,42,50
2017-10-27,9,47,35
2017-10-27,1,11,82
2017-10-28,7,41,16
2017-10-28,4,4,27
2017-10-28,9,40,38
2017-10-28,10,5,19
2017-10-28,5,27,8
2017-10-28,6,47,20
2017-10-28,10,43,74
2017-10-28,2,48,73
2017-10-28,6,20,54
2017-10-28,10,40,43
2017-10-29,9,41,34
2017-10-29,8,23,50
2017-10-29,4,23,51
2017-10-29,3,40,47
2017-10-30,5,15,51
2017-10-30,5,29,55
2017-10-30,2,3,41
2017-10-30,7,14,36
2017-10-31,2,20,54
2017-10-31,8,18,98
2017-10-31,2,33,88
2017-10-31,7,27,21
2017-10-31,6,30,38
2017-10-31,5,42,22
2017-10-31,4,18,92
2017-10-31,4,34,35
2017-10-31,10,10,63
2017-11-01,1,15,90
2017-11-01,4,33,80
2017-11-01,7,32,23
2017-11-01,3,17,44
2017-11-01,9,7,51
2017-11-02,1,31,69
2017-11-02,6,31,55
